Seccion,Casilla,Eleccion,Municipio,Distrito,Estatus,LN,Total,Partido Acción Nacional,Partido Revolucionario Institucional,Partido de la Revolución Democrática,Partido del Trabajo,Partido Verde Ecologista de México,Movimiento Ciudadano,Nueva Alianza Partido Político Nacional,Partido Demócrata,Partido Cruzada Ciudadana,MORENA,Partido Humanista  Partido Político Nacional,Partido Político Nacional  Encuentro Social,Candidato Independiente,Combinación PRI PVEM NA PD,Combinación PRI PVEM NA,Combinación PRI PVEM PD,Combinación PRI NA PD,Combinación PVEM NA PD,Combinación PRI PVEM,Combinación PRI NA,Combinación PRI PD,Combinación PVEM NA,Combinación PVEM PD,Combinación NA PD,Combinación PRD PT,Votos Anulados
2377,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,418,210,47,109,1,6,1,2,3,0,0,2,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2377,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,418,208,38,114,3,3,2,6,3,0,0,2,3,29,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2378,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,637,351,72,142,8,8,5,11,2,3,0,3,8,76,0,0,0,0,0,0,6,0,0,0,0,0,0,7
2379,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,448,228,40,95,0,5,5,3,3,0,0,3,5,62,0,1,1,0,0,0,1,1,0,0,0,0,0,3
2380,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,434,194,48,88,3,6,7,1,2,0,0,1,3,28,0,2,0,0,0,0,1,0,0,0,0,0,0,4
2380,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,433,202,38,102,3,0,8,6,2,0,0,2,2,29,0,0,2,0,0,0,3,0,0,0,0,0,0,5
2381,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,403,187,57,74,1,5,7,0,2,1,0,2,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2381,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,403,201,38,89,1,5,6,5,1,0,0,3,1,46,0,0,0,0,0,0,3,0,0,0,0,0,0,3
2382,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,729,365,107,164,6,1,6,3,3,0,0,4,9,49,0,0,1,0,0,0,2,0,0,0,0,0,0,10
2383,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,499,251,58,106,3,15,10,4,2,0,0,4,3,33,0,0,1,0,0,0,4,0,0,0,0,0,0,8
2384,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,695,319,79,132,2,5,8,7,0,2,0,4,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2385,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,673,324,69,127,6,4,23,7,4,1,0,5,3,66,0,0,0,0,0,0,2,0,0,1,0,0,0,6
2386,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,446,211,34,86,3,2,9,1,3,1,0,1,5,56,0,0,0,0,0,0,1,0,0,1,0,0,0,8
2386,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,445,236,59,90,6,3,7,2,2,0,0,1,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2387,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,440,221,35,102,4,2,8,4,4,0,0,4,2,51,0,0,0,0,0,0,2,0,0,0,0,0,0,3
2387,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,439,210,46,84,5,4,7,3,0,0,0,2,3,48,0,0,0,0,0,0,4,0,0,0,0,0,0,4
2388,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,651,279,74,93,3,0,7,10,4,1,0,1,1,79,0,0,0,0,0,0,1,0,0,0,0,0,0,5
2388,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,650,292,70,88,3,2,7,13,5,0,0,6,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2388,CONTIGUA 2,Ayuntamiento,Juárez,22,Acta contabilizada,650,287,68,97,4,2,5,8,4,0,0,7,6,82,0,0,0,0,0,0,2,1,0,0,0,0,0,1
2389,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,422,232,43,76,0,1,6,3,4,2,0,1,6,84,0,0,0,0,0,0,1,0,0,0,0,0,0,5
2389,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,422,218,47,76,1,4,10,2,0,4,0,1,1,63,0,0,1,0,0,0,1,1,0,0,0,0,0,6
2390,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,481,237,59,109,0,1,9,4,2,0,0,2,1,43,0,0,0,0,0,0,3,0,0,0,0,0,0,4
2390,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,480,231,53,100,2,2,13,4,1,1,0,1,5,39,0,1,0,0,0,0,3,0,0,0,0,0,0,6
2391,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,527,249,50,116,0,2,12,3,1,1,0,2,6,49,0,0,1,0,0,0,1,0,0,0,0,0,0,5
2391,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,526,275,64,132,1,6,6,3,7,0,0,2,3,47,0,0,0,0,0,0,1,1,0,0,0,0,0,2
2392,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,725,272,70,86,1,4,5,11,10,0,0,4,6,71,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2392,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,725,265,51,114,3,5,5,9,8,0,0,0,7,58,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2392,CONTIGUA 2,Ayuntamiento,Juárez,22,Acta contabilizada,725,257,53,85,2,5,9,14,2,0,0,3,6,71,0,1,0,0,0,0,1,0,0,0,0,0,0,5
2392,CONTIGUA 3,Ayuntamiento,Juárez,22,Acta contabilizada,725,240,39,93,4,2,10,9,1,1,0,8,2,64,0,0,0,0,0,0,1,0,0,0,0,0,0,6
2393,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,653,351,49,181,2,4,3,1,1,0,0,1,0,95,0,0,1,0,0,0,2,0,0,0,0,0,0,11
2393,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,652,328,37,167,2,2,8,1,2,0,0,0,3,95,0,3,0,0,0,0,3,0,0,0,0,0,0,5
2394,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,443,253,71,99,4,4,8,10,1,0,0,2,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2394,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,443,270,70,106,5,2,6,8,3,0,0,6,3,56,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2395,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,431,225,49,90,3,3,6,11,2,0,0,8,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2395,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,430,233,64,86,4,1,7,5,1,0,0,7,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2396,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,462,226,67,64,5,8,6,16,4,0,0,5,6,41,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2396,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,462,226,65,56,5,4,8,9,3,1,0,7,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2397,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,397,202,54,55,1,4,3,8,4,2,0,1,4,59,0,0,0,1,0,0,2,0,0,0,0,0,0,4
2397,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,396,220,53,58,1,7,8,11,6,1,0,3,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2398,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,448,211,35,89,2,5,6,7,4,1,0,1,1,57,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2399,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,740,343,115,100,0,5,5,4,5,3,0,1,2,94,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2399,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,739,351,96,121,2,2,8,7,1,0,0,6,4,97,0,0,0,0,0,0,2,0,2,0,0,0,0,3
2400,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,437,238,59,70,3,2,8,10,8,2,0,2,2,70,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2400,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,437,245,56,81,2,1,9,11,4,0,0,4,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2401,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,425,215,68,71,2,1,4,7,4,0,0,0,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2401,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,425,240,61,94,1,7,8,6,4,0,0,2,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2402,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,585,312,93,103,4,4,4,14,3,0,0,7,3,73,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2403,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,567,285,53,122,4,0,9,11,4,0,0,8,5,62,0,0,1,0,0,0,0,1,0,1,0,0,0,4
2403,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,566,294,55,131,2,3,9,8,5,0,0,5,4,66,0,0,0,0,0,0,1,0,0,1,0,0,0,4
2403,CONTIGUA 2,Ayuntamiento,Juárez,22,Acta contabilizada,566,305,63,137,1,7,10,11,2,1,0,4,7,57,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2404,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,689,315,43,134,2,9,10,7,6,0,0,5,4,86,0,0,0,0,0,0,1,0,0,0,0,0,0,8
2404,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,688,302,71,128,2,4,11,9,3,1,0,4,2,59,0,0,0,0,0,0,1,0,0,0,0,0,0,7
2405,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,667,358,64,121,10,6,10,18,4,1,0,5,6,105,0,0,0,0,0,0,0,0,0,1,0,0,0,7
2405,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,666,349,71,111,2,12,5,14,7,2,0,9,7,105,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2405,CONTIGUA 2,Ayuntamiento,Juárez,22,Acta contabilizada,666,327,72,106,3,3,13,15,7,0,0,10,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2406,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,544,322,66,149,3,1,4,10,2,0,0,1,1,78,0,0,0,0,0,0,2,0,0,0,0,0,0,5
2406,CONTIGUA 1,Ayuntamiento,Juárez,22,Acta contabilizada,544,311,65,147,1,0,7,9,4,1,0,3,5,61,0,0,1,0,0,0,2,1,0,0,0,0,0,4
2406,CONTIGUA 2,Ayuntamiento,Juárez,22,Acta contabilizada,544,330,60,168,0,1,8,9,3,0,0,4,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2407,BASICA,Ayuntamiento,Juárez,22,Acta contabilizada,746,312,54,145,3,11,8,3,5,2,0,4,1,57,0,0,4,0,0,0,7,0,0,0,0,0,0,8
2408,BASICA,Ayuntamiento,Mina,20,Acta contabilizada,525,402,3,166,14,42,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2408,CONTIGUA 1,Ayuntamiento,Mina,20,Acta contabilizada,525,419,12,176,10,51,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2409,BASICA,Ayuntamiento,Mina,20,Acta contabilizada,389,308,7,132,12,28,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2409,CONTIGUA 1,Ayuntamiento,Mina,20,Acta contabilizada,389,280,6,125,4,16,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2410,BASICA,Ayuntamiento,Mina,20,Acta contabilizada,470,351,19,171,0,25,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2410,CONTIGUA 1,Ayuntamiento,Mina,20,Acta contabilizada,469,359,11,148,11,30,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2411,BASICA,Ayuntamiento,Sabinas Hidalgo,21,Acta contabilizada,570,403,290,91,4,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2411,CONTIGUA 1,Ayuntamiento,Sabinas Hidalgo,21,Acta contabilizada,569,384,272,85,1,1,18,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2412,BASICA,Ayuntamiento,Sabinas Hidalgo,21,Acta contabilizada,404,269,156,90,3,1,8,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2412,CONTIGUA 1,Ayuntamiento,Sabinas Hidalgo,21,Acta contabilizada,404,263,155,89,2,1,5,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2413,BASICA,Ayuntamiento,Sabinas Hidalgo,21,Acta contabilizada,742,500,323,149,1,0,11,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2414,BASICA,Ayuntamiento,Sabinas Hidalgo,21,Acta contabilizada,429,311,191,99,4,0,10,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2414,CONTIGUA 1,Ayuntamiento,Sabinas Hidalgo,21,Acta contabilizada,429,327,169,126,1,5,10,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2415,BASICA,Ayuntamiento,Sabinas Hidalgo,21,Acta contabilizada,704,456,263,158,4,0,14,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2416,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,549,321,108,95,3,5,19,33,6,0,0,4,10,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1
2416,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,548,330,118,96,2,13,18,34,8,0,0,3,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,7
2417,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,498,310,134,66,6,6,16,25,4,0,0,5,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1
2418,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,378,210,59,77,5,2,8,19,7,0,0,2,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6
2418,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,377,208,64,62,3,3,10,21,9,0,0,2,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2
2419,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,524,359,146,58,0,5,16,48,43,0,0,4,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1
2420,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,495,279,82,93,4,6,10,36,8,0,0,7,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,7
2420,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,495,304,72,139,2,10,17,19,7,0,0,3,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5
2421,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,481,265,58,82,5,16,14,21,11,0,0,3,7,0,42,0,0,0,0,0,0,0,0,0,0,0,0,6
2421,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,481,238,58,84,2,19,3,33,3,0,0,3,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3
2422,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,447,236,45,85,5,16,11,18,5,0,0,9,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9
2422,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,447,239,44,89,2,24,10,25,8,0,0,4,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4
2423,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,539,281,66,100,4,8,12,24,10,0,0,7,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,6
2423,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,539,282,60,93,4,15,14,31,12,0,0,6,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,7
2424,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,450,237,74,84,7,13,12,13,1,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3
2424,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,449,238,62,85,0,14,8,15,6,0,0,2,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,6
2425,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,474,270,67,107,5,8,14,17,3,0,0,6,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,5
2425,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,473,249,70,87,4,10,9,19,4,0,0,6,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,5
2426,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,586,311,79,113,5,5,11,26,2,0,0,7,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0,7
2426,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,585,321,91,101,15,12,10,19,7,0,0,6,9,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3
2427,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,645,409,164,97,2,7,13,52,27,0,0,10,7,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3
2428,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,530,328,84,87,9,12,14,28,42,0,0,3,7,0,37,0,0,0,0,0,0,0,0,0,0,0,0,5
2428,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,529,296,70,70,2,9,7,26,44,0,0,9,8,0,47,0,0,0,0,0,0,0,0,0,0,0,0,4
2429,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,411,235,70,67,4,6,15,25,8,0,0,5,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3
2429,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,411,234,101,56,8,6,4,26,5,0,0,4,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3
2430,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,458,229,51,83,2,9,12,19,12,0,0,2,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,6
2430,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,458,220,59,59,4,4,14,25,13,0,0,5,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4
2431,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,437,217,50,65,6,9,6,31,5,0,0,5,9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5
2431,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,437,216,58,61,1,16,11,19,3,0,0,7,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1
2432,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,388,199,38,69,1,13,8,28,12,0,0,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2
2432,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,387,200,53,65,2,12,9,21,4,0,0,6,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4
2433,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,656,345,80,137,10,11,23,23,5,0,0,5,11,0,36,0,0,0,0,0,0,0,0,0,0,0,0,4
2434,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,464,280,116,73,2,6,11,31,4,0,0,2,8,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1
2435,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,624,407,194,83,6,8,7,35,8,0,0,6,9,0,41,0,0,0,0,0,0,0,0,0,0,0,0,10
2436,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,392,227,68,71,4,4,6,26,8,0,0,4,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3
2436,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,392,193,65,65,2,1,5,19,6,0,0,4,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5
2437,BASICA,Ayuntamiento,El Carmen,20,Acta contabilizada,712,377,63,130,5,58,3,41,6,1,0,0,0,0,56,1,1,0,0,0,5,0,0,0,0,0,0,7
2437,CONTIGUA 1,Ayuntamiento,El Carmen,20,Acta contabilizada,712,386,72,120,5,54,5,55,3,0,0,0,0,0,62,0,0,0,0,0,2,0,0,0,0,0,0,8
2437,CONTIGUA 2,Ayuntamiento,El Carmen,20,Acta contabilizada,712,370,63,147,6,52,5,39,4,1,0,0,0,0,46,0,1,0,0,0,0,1,0,0,0,0,0,5
2438,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,297,177,48,96,0,2,4,5,1,0,0,1,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6
2439,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,395,249,75,85,1,4,3,26,7,0,0,4,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,4
2440,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,378,239,79,76,1,0,5,28,4,0,0,1,6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3
2441,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,533,260,86,82,8,6,7,29,5,0,0,11,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6
2442,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,516,271,88,91,3,5,14,16,4,0,0,6,6,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3
2443,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,363,206,58,61,2,6,8,23,3,0,0,6,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3
2444,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,305,218,46,133,1,0,6,10,0,0,0,1,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2
2445,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,421,249,52,127,2,4,8,16,4,0,0,5,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,11
2446,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,143,88,25,45,1,2,2,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2447,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,187,89,20,40,1,1,5,5,5,0,0,1,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2448,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,516,289,95,84,2,9,18,25,4,0,0,4,6,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1
2449,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,128,64,17,36,2,1,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2450,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,571,286,74,85,7,8,18,21,13,0,0,5,6,0,43,0,0,0,0,0,0,0,0,0,0,0,0,6
2451,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,353,206,53,83,5,3,7,18,7,0,0,4,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2
2452,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,529,282,82,107,2,9,8,26,7,0,0,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,2
2453,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,601,312,100,103,4,4,9,23,9,0,0,3,5,0,47,0,0,0,0,0,0,0,0,0,0,0,0,5
2454,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,317,174,43,49,4,3,12,18,6,0,0,2,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5
2455,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,610,351,87,126,6,1,30,33,9,0,0,8,8,0,34,0,0,0,0,0,0,0,0,0,0,0,0,9
2456,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,379,273,92,73,5,2,4,16,22,0,0,20,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3
2457,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,398,224,68,61,3,9,10,33,6,0,0,4,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2
2458,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,604,328,85,113,4,2,18,28,13,0,0,5,5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,12
2459,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,246,143,47,46,2,1,4,16,0,0,0,2,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3
2460,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,259,180,59,57,2,4,5,17,4,0,0,7,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,2
2461,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,587,292,76,116,3,10,11,26,5,0,0,3,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3
2462,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,216,143,35,40,1,2,4,19,6,0,0,2,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1
2463,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,254,129,44,39,2,3,8,12,5,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,494,232,45,97,2,4,16,17,4,0,0,6,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5
2465,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,305,229,83,66,1,2,4,34,6,0,0,6,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,264,193,75,38,0,1,8,26,5,0,0,3,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,572,393,164,81,4,7,9,58,13,0,0,7,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3
2468,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,325,187,58,53,0,5,7,23,13,0,0,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,297,226,77,68,1,4,2,36,0,0,0,6,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,6
2470,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,452,298,99,56,0,3,15,23,6,0,0,3,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,1
2470,CONTIGUA 1,Ayuntamiento,Apodaca,16,Acta contabilizada,451,297,96,77,2,4,6,31,5,0,0,3,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,6
2471,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,427,250,57,76,4,4,12,17,7,0,0,7,7,0,56,0,0,0,0,0,0,0,0,0,0,0,0,3
2472,BASICA,Ayuntamiento,Apodaca,16,Acta contabilizada,571,387,156,101,3,5,14,50,13,0,0,7,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1
