 CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_MUNICIPIO,MUNICIPIO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PANAL,PES,RSP,FXM,C_PRI_PRD,C_PVEM_PT_MORENA_PANAL,C_PVEM_PT_MORENA,C_PVEM_PT_PANAL,C_PVEM_MORENA_PANAL,C_PT_MORENA_PANAL,C_PVEM_PT,C_PVEM_MORENA,C_PVEM_PANAL,C_PT_MORENA,C_PT_PANAL,C_MORENA_PANAL,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
192658B0100,192658B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2658,1,B,0,1,2,,,,,25,20,2,6,14,68,17,2,1,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,,173,423,12, Por MAC,1,D,,,9/6/2021 19:01,,,,-
192658C0100,192658C01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2658,1,C,0,1,2,,,,,27,23,1,2,11,66,19,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,,162,423,12, Por MAC,1,D,,,9/6/2021 19:04,,,,-
192659B0100,192659B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2659,1,B,0,1,2,0,,,,47,81,3,7,28,91,32,2,2,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14,,326,585,12, Por Recuento,1,D,,,12/6/2021 12:19,,,,-
192660B0100,192660B01002,19,NUEVO LEON,25,Gral. Zuazua,21,DISTRITO 21,2660,1,B,0,1,2,,,,,40,79,0,6,26,67,22,4,1,14,0,4,0,0,0,1,0,0,0,0,1,0,0,0,10,,275,444,12, Por MAC,1,D,,,9/6/2021 19:08,,,,-
192661B0100,192661B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2661,1,B,0,2,2,,,,,18,36,2,4,1,70,31,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,168,719,12, Por MAC,1,I,,,9/6/2021 17:08,,,,-
192661C0100,192661C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2661,1,C,0,2,2,,,,,25,37,0,1,2,73,23,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,169,718,12, Por MAC,1,I,,,9/6/2021 17:09,,,,-
192661C0200,192661C02002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2661,2,C,0,2,2,,,,,31,36,0,2,2,51,20,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,147,718,12, Por MAC,1,I,,,9/6/2021 17:10,,,,-
192661C0300,192661C03002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2661,3,C,0,2,2,,,,,35,39,6,4,0,69,26,0,0,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,2,,189,718,12, Por MAC,1,I,,,9/6/2021 17:11,,,,-
1.93E+105,192661E01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2661,1,E,0,2,2,,,,,25,47,0,5,1,95,22,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,204,736,12, Por MAC,1,I,,,9/6/2021 17:12,,,,-
1.93E+106,192661E01012,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2661,1,E,1,2,2,0,,,,38,42,5,4,4,54,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,190,736,12, Por Consejo CEE,1,I,,,12/6/2021 8:42,,,,-
1.93E+107,192661E01022,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2661,1,E,2,2,2,,,,,19,53,0,0,2,78,31,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,4,,192,736,12, Por MAC,1,I,,,9/6/2021 17:14,,,,-
1.93E+108,192661E01032,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2661,1,E,3,2,2,,,,,36,37,2,5,1,95,30,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,212,736,12, Por MAC,1,I,,,9/6/2021 17:16,,,,-
1.93E+109,192661E01042,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2661,1,E,4,2,2,,,,,32,45,1,4,3,76,27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,193,736,12, Por MAC,1,I,,,9/6/2021 17:17,,,,-
1.93E+110,192661E01052,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2661,1,E,5,2,2,,,,,30,46,0,1,2,91,33,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,210,736,12, Por MAC,1,I,,,9/6/2021 17:18,,,,-
1.93E+111,192661E01062,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2661,1,E,6,2,2,0,,,,27,36,0,2,2,101,34,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,,211,735,12, Por Recuento,1,I,,,12/6/2021 14:22,,,,-
1.93E+205,192661E02002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2661,2,E,0,2,2,,,,,32,31,1,5,1,74,34,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,184,593,12, Por MAC,1,I,,,9/6/2021 17:20,,,,-
1.93E+206,192661E02012,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2661,2,E,1,2,2,,,,,29,39,1,1,5,56,27,1,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,,165,592,12, Por MAC,1,I,,,9/6/2021 17:23,,,,-
192662B0100,192662B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2662,1,B,0,1,2,,,,,24,64,0,1,4,71,28,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,,200,539,12, Por MAC,1,I,,,9/6/2021 17:24,,,,-
192662C0100,192662C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2662,1,C,0,1,2,,,,,28,75,2,2,2,55,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,181,539,12, Por MAC,1,I,,,9/6/2021 17:25,,,,-
192663B0100,192663B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2663,1,B,0,1,2,0,,,,15,52,2,3,3,55,18,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,3,,158,442,12, Por Recuento,1,I,,,12/6/2021 13:21,,,,-
192663C0100,192663C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2663,1,C,0,1,2,0,,,,12,48,2,2,1,52,22,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,,152,442,12, Por Recuento,1,I,,,12/6/2021 13:11,,,,-
192664B0100,192664B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2664,1,B,0,2,2,,,,,25,49,0,3,0,109,29,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,224,718,12, Por MAC,1,I,,,9/6/2021 17:30,,,,-
192664C0100,192664C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2664,1,C,0,2,2,,,,,18,39,1,2,3,76,27,2,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,,180,718,12, Por MAC,1,I,,,9/6/2021 17:31,,,,-
192664C0200,192664C02002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2664,2,C,0,2,2,,,,,33,52,1,3,2,88,26,1,0,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,3,,216,718,12, Por MAC,1,I,,,9/6/2021 17:35,,,,-
192664C0300,192664C03002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2664,3,C,0,2,2,,,,,54,76,0,3,0,26,32,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,201,717,12, Por MAC,1,I,,,9/6/2021 17:35,,,,-
192665B0100,192665B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2665,1,B,0,1,2,,,,,17,40,0,4,1,47,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,129,415,12, Por MAC,1,I,,,9/6/2021 17:37,,,,-
192665C0100,192665C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2665,1,C,0,1,2,,,,,14,71,0,4,1,40,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,153,415,12, Por MAC,1,I,,,9/6/2021 17:37,,,,-
192666B0100,192666B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2666,1,B,0,1,2,,,,,25,59,0,3,1,52,6,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,,155,466,12, Por MAC,1,I,,,9/6/2021 17:38,,,,-
192666C0100,192666C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2666,1,C,0,1,2,,,,,27,50,1,2,1,65,13,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,163,465,12, Por MAC,1,I,,,9/6/2021 17:39,,,,-
192667B0100,192667B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2667,1,B,0,1,2,,,,,27,41,3,4,0,72,24,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,,177,520,12, Por MAC,1,I,,,9/6/2021 17:41,,,,-
192667C0100,192667C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2667,1,C,0,1,2,0,,,,30,58,0,3,1,47,18,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,167,520,12, Por Consejo CEE,1,I,,,12/6/2021 8:43,,,,-
192668B0100,192668B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2668,1,B,0,1,2,,,,,14,66,1,0,2,67,33,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,189,520,12, Por MAC,1,I,,,9/6/2021 17:42,,,,-
192668C0100,192668C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2668,1,C,0,1,2,,,,,26,69,2,2,2,70,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,189,519,12, Por MAC,1,I,,,9/6/2021 17:44,,,,-
192669B0100,192669B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2669,1,B,0,1,2,,,,,29,72,0,1,1,85,17,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,210,604,12, Por MAC,1,I,,,9/6/2021 17:45,,,,-
192669C0100,192669C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2669,1,C,0,1,2,,,,,27,0,0,2,0,80,0,1,0,2,0,67,0,0,0,1,0,0,0,0,24,0,0,0,6,,210,604,12, Por MAC,1,I,,,9/6/2021 17:46,,,,-
192670B0100,192670B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2670,1,B,0,1,2,,,,,19,70,1,1,3,73,41,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,211,545,12, Por MAC,1,I,,,9/6/2021 17:48,,,,-
192670C0100,192670C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2670,1,C,0,1,2,,,,,18,98,0,2,4,82,26,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,241,544,12, Por MAC,1,I,,,9/6/2021 17:49,,,,-
192671B0100,192671B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2671,1,B,0,1,2,,,,,41,55,1,4,3,93,25,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,,230,570,12, Por MAC,1,I,,,9/6/2021 17:50,,,,-
192671C0100,192671C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2671,1,C,0,1,2,,,,,30,60,1,2,2,71,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,,194,570,12, Por MAC,1,I,,,9/6/2021 17:52,,,,-
192671C0200,192671C02002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2671,2,C,0,1,2,,,,,40,71,0,0,0,83,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,239,570,12, Por MAC,1,I,,,9/6/2021 17:53,,,,-
192672B0100,192672B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2672,1,B,0,1,2,,,,,42,54,1,2,0,111,24,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,6,,247,741,12, Por MAC,1,I,,,9/6/2021 17:54,,,,-
192672C0100,192672C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2672,1,C,0,1,2,,,,,37,52,0,3,3,97,27,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,228,741,12, Por MAC,1,I,,,9/6/2021 17:55,,,,-
192673B0100,192673B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2673,1,B,0,1,2,,,,,30,57,2,1,1,78,17,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,195,430,12, Por MAC,1,I,,,9/6/2021 17:57,,,,-
192673C0100,192673C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2673,1,C,0,1,2,,,,,25,52,1,2,2,86,25,3,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,202,429,12, Por MAC,1,I,,,9/6/2021 17:58,,,,-
192674B0100,192674B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2674,1,B,0,1,2,,,,,25,46,0,0,0,61,28,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,,167,433,12, Por MAC,1,I,,,9/6/2021 17:59,,,,-
192674C0100,192674C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2674,1,C,0,1,2,,,,,21,51,4,1,1,68,21,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,172,433,12, Por MAC,1,I,,,9/6/2021 18:00,,,,-
192675B0100,192675B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2675,1,B,0,1,2,0,,,,44,93,2,2,2,95,31,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,281,741,12, Por Recuento,1,I,,,12/6/2021 13:14,,,,-
192676B0100,192676B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2676,1,B,0,1,2,,,,,32,46,1,2,4,92,26,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,,215,501,12, Por MAC,1,I,,,9/6/2021 18:02,,,,-
192676C0100,192676C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2676,1,C,0,1,2,,,,,27,54,1,2,3,88,23,2,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,7,,213,501,12, Por MAC,1,I,,,9/6/2021 18:04,,,,-
192677B0100,192677B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2677,1,B,0,1,2,,,,,54,128,0,5,1,118,34,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,348,665,12, Por MAC,1,I,,,9/6/2021 18:05,,,,-
192678B0100,192678B01002,19,NUEVO LEON,32,Juarez,22,DISTRITO 22,2678,1,B,0,1,2,,,,,33,69,1,5,1,52,42,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,213,499,12, Por MAC,1,I,,,10/6/2021 2:05,,,,-
192679B0100,192679B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2679,1,B,0,1,2,,,,,57,64,0,0,0,111,47,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,282,659,12, Por MAC,1,I,,,9/6/2021 18:06,,,,-
192679C0100,192679C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2679,1,C,0,1,2,,,,,61,57,1,3,4,110,52,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,,297,658,12, Por MAC,1,I,,,9/6/2021 18:09,,,,-
192680B0100,192680B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2680,1,B,0,1,2,,,,,34,70,2,2,1,62,25,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,,207,694,12, Por MAC,1,I,,,9/6/2021 18:10,,,,-
192680C0100,192680C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2680,1,C,0,1,2,,,,,31,48,1,4,0,82,34,5,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,,213,694,12, Por MAC,1,I,,,9/6/2021 18:11,,,,-
192680C0200,192680C02002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2680,2,C,0,1,2,,,,,27,57,3,2,2,95,35,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,,230,694,12, Por MAC,1,I,,,9/6/2021 18:12,,,,-
192680C0300,192680C03002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2680,3,C,0,1,2,,,,,31,48,1,3,2,70,40,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,,203,694,12, Por MAC,1,I,,,9/6/2021 18:13,,,,-
192680C0400,192680C04002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2680,4,C,0,1,2,0,,,,21,59,2,2,3,79,33,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,204,694,12, Por Recuento,1,I,,,12/6/2021 14:50,,,,-
192680C0500,192680C05002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2680,5,C,0,1,2,0,,,,30,71,0,0,1,78,31,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7,,224,693,12, Por Recuento,1,I,,,12/6/2021 14:57,,,,-
192680C0600,192680C06002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2680,6,C,0,1,2,,,,,37,64,1,2,0,90,27,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,,230,693,12, Por MAC,1,I,,,9/6/2021 18:20,,,,-
192680C0700,192680C07002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2680,7,C,0,1,2,0,,,,27,68,1,6,2,76,29,1,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,3,,220,693,12, Por Consejo CEE,1,I,,,12/6/2021 8:47,,,,-
192681B0100,192681B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2681,1,B,0,1,2,,,,,20,62,0,1,2,50,31,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,171,504,12, Por MAC,1,I,,,9/6/2021 18:22,,,,-
192681C0100,192681C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2681,1,C,0,1,2,,,,,20,43,1,2,0,53,25,3,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,4,,156,504,12, Por MAC,1,I,,,9/6/2021 18:23,,,,-
192681C0200,192681C02002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2681,2,C,0,1,2,,,,,15,54,0,0,0,44,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,142,503,12, Por MAC,1,I,,,9/6/2021 18:23,,,,-
192682B0100,192682B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2682,1,B,0,1,2,,,,,28,47,0,4,0,61,28,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,,177,422,12, Por MAC,1,I,,,9/6/2021 18:25,,,,-
192682C0100,192682C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2682,1,C,0,1,2,,,,,32,41,0,0,0,62,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,175,421,12, Por MAC,1,I,,,9/6/2021 18:27,,,,-
192683B0100,192683B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2683,1,B,0,1,2,,,,,32,52,1,2,2,95,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,219,552,12, Por MAC,1,I,,,9/6/2021 18:28,,,,-
192684B0100,192684B01002,19,NUEVO LEON,32,Juarez,22,DISTRITO 22,2684,1,B,0,1,2,,,,,35,94,1,6,3,80,43,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,288,622,12, Por MAC,1,I,,,10/6/2021 2:06,,,,-
192685B0100,192685B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2685,1,B,0,1,2,,,,,36,61,0,3,5,110,26,1,1,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,5,,255,505,12, Por MAC,1,I,,,9/6/2021 18:29,,,,-
192685C0100,192685C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2685,1,C,0,1,2,,,,,33,53,1,2,2,85,26,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,209,504,12, Por MAC,1,I,,,9/6/2021 18:31,,,,-
192686B0100,192686B01002,19,NUEVO LEON,32,Juarez,22,DISTRITO 22,2686,1,B,0,1,2,,,,,55,61,2,1,2,155,29,1,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,3,,316,640,12, Por MAC,1,I,,,10/6/2021 2:07,,,,-
192687B0100,192687B01002,19,NUEVO LEON,32,Juarez,22,DISTRITO 22,2687,1,B,0,1,2,,,,,63,49,1,2,2,142,24,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,290,577,12, Por MAC,1,I,,,10/6/2021 2:08,,,,-
192687C0100,192687C01002,19,NUEVO LEON,32,Juarez,22,DISTRITO 22,2687,1,C,0,1,2,0,,,,43,62,1,5,2,124,31,2,1,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,2,,280,576,12, Por Recuento,1,I,,,12/6/2021 13:13,,,,-
192688B0100,192688B01002,19,NUEVO LEON,32,Juarez,22,DISTRITO 22,2688,1,B,0,1,2,,,,,39,71,0,1,2,101,31,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,,253,468,12, Por MAC,1,I,,,10/6/2021 2:10,,,,-
192689B0100,192689B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2689,1,B,0,1,2,,,,,40,68,0,5,4,125,36,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,292,552,12, Por MAC,1,I,,,9/6/2021 18:32,,,,-
192689C0100,192689C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2689,1,C,0,1,2,,,,,56,68,0,3,1,127,34,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,296,552,12, Por MAC,1,I,,,9/6/2021 18:33,,,,-
192690B0100,192690B01002,19,NUEVO LEON,32,Juarez,22,DISTRITO 22,2690,1,B,0,1,2,,,,,34,45,1,2,2,89,13,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,,194,380,12, Por MAC,1,I,,,10/6/2021 2:11,,,,-
192690C0100,192690C01002,19,NUEVO LEON,32,Juarez,22,DISTRITO 22,2690,1,C,0,1,2,0,,,,50,51,0,1,0,98,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,221,379,12, Por Recuento,1,I,,,12/6/2021 13:16,,,,-
192691B0100,192691B01002,19,NUEVO LEON,32,Juarez,22,DISTRITO 22,2691,1,B,0,1,2,,,,,58,42,2,3,2,137,31,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,286,513,12, Por MAC,1,I,,,10/6/2021 2:13,,,,-
192691C0100,192691C01002,19,NUEVO LEON,32,Juarez,22,DISTRITO 22,2691,1,C,0,1,2,,,,,54,43,1,4,0,103,27,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,,246,513,12, Por MAC,1,I,,,10/6/2021 2:15,,,,-
192692B0100,192692B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2692,1,B,0,1,2,,,,,60,63,0,4,0,153,40,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,,326,639,12, Por MAC,1,I,,,9/6/2021 18:35,,,,-
192693B0100,192693B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2693,1,B,0,1,2,0,,,,42,53,1,1,1,116,28,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,250,507,12, Por Consejo CEE,1,I,,,12/6/2021 8:48,,,,-
192693C0100,192693C01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2693,1,C,0,1,2,,,,,48,63,0,3,1,111,24,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,253,506,12, Por MAC,1,I,,,9/6/2021 18:37,,,,-
192694B0100,192694B01002,19,NUEVO LEON,32,Juarez,23,DISTRITO 23,2694,1,B,0,1,2,,,,,53,86,0,5,2,131,40,2,2,2,2,0,1,0,0,0,0,0,2,0,1,0,0,0,6,,335,644,12, Por MAC,1,I,,,9/6/2021 18:38,,,,-
192695B0100,192695B01002,19,NUEVO LEON,26,Guadalupe,14,DISTRITO 14,2695,1,B,0,1,2,,,,,64,88,1,5,1,154,45,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,11,,376,735,12, Por MAC,1,I,,,9/6/2021 19:42,,,,-
192695C0100,192695C01002,19,NUEVO LEON,26,Guadalupe,14,DISTRITO 14,2695,1,C,0,1,2,,,,,87,105,0,2,6,117,42,2,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,370,735,12, Por MAC,1,I,,,9/6/2021 19:42,,,,-
192696B0100,192696B01002,19,NUEVO LEON,26,Guadalupe,14,DISTRITO 14,2696,1,B,0,1,2,0,,,,18,38,1,6,0,67,24,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,,164,413,12, Por Consejo CEE,1,I,,,12/6/2021 5:14,,,,-
192696C0100,192696C01002,19,NUEVO LEON,26,Guadalupe,14,DISTRITO 14,2696,1,C,0,1,2,0,,,,15,59,3,1,3,59,25,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,173,412,12, Por Recuento,1,I,,,12/6/2021 11:15,,,,-
192697B0100,192697B01002,19,NUEVO LEON,26,Guadalupe,14,DISTRITO 14,2697,1,B,0,1,2,,,,,41,80,0,3,3,98,27,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,262,541,12, Por MAC,1,I,,,9/6/2021 19:44,,,,-
192697C0100,192697C01002,19,NUEVO LEON,26,Guadalupe,14,DISTRITO 14,2697,1,C,0,1,2,,,,,46,55,1,2,33,103,30,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,,301,540,12, Por MAC,1,I,,,9/6/2021 19:45,,,,-
192698B0100,192698B01002,19,NUEVO LEON,26,Guadalupe,14,DISTRITO 14,2698,1,B,0,1,2,,,,,48,43,0,0,2,138,29,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,267,426,12, Por MAC,1,I,,,9/6/2021 19:46,,,,-
192698C0100,192698C01002,19,NUEVO LEON,26,Guadalupe,14,DISTRITO 14,2698,1,C,0,1,2,,,,,47,53,2,2,0,141,19,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,270,425,12, Por MAC,1,I,,,9/6/2021 19:48,,,,-
